start_time_ticks,duration_ticks,midi_number,velocity,note_name,frequency_hz,original_mz,original_intensity,retention_time,start_time_seconds,duration_seconds
25920,960,86,20,D,1174.65907166963,346.0,138195.0,0.24503153808917047,29.454545454545453,1.0909090909090908
26160,960,91,20,G,1567.9817439269973,210.00000000000003,1509925.0,0.2479714831642533,29.727272727272727,1.0909090909090908
26280,960,82,21,A#,932.3275230361797,409.0,10033895.0,0.2488072429729612,29.863636363636363,1.0909090909090908
26280,960,79,20,G,783.9908719634985,506.0,453013.0,0.24888144928443795,29.863636363636363,1.0909090909090908
26520,960,74,23,D,587.3295358348151,661.0,24945152.0,0.2507006901504257,30.136363636363637,1.0909090909090908
26640,960,79,20,G,783.9908719634985,531.0,4726435.0,0.252702193413307,30.272727272727273,1.0909090909090908
26760,960,91,21,G,1567.9817439269973,199.0,9960337.0,0.2537766751483468,30.40909090909091,1.0909090909090908
26832,960,88,20,E,1318.5102276514797,233.00000000000003,7181820.0,0.2540954581267217,30.490909090909092,1.0909090909090908
26854,960,74,20,D,587.3295358348151,628.0000000000001,167681.0,0.25430500504275433,30.51590909090909,1.0909090909090908
26880,960,86,20,D,1174.65907166963,339.0,3948221.0,0.2546957382398659,30.545454545454547,1.0909090909090908
27000,960,86,22,D,1174.65907166963,295.0,20252396.0,0.25516352366800577,30.681818181818183,1.0909090909090908
27000,720,81,20,A,879.9999999999999,452.0,43870.0,0.255961665654888,30.681818181818183,0.8181818181818182
27840,960,79,20,G,783.9908719634985,494.99999999999983,6724567.0,0.26347192118977714,31.636363636363637,1.0909090909090908
27960,960,93,23,A,1759.9999999999998,145.0,29509525.0,0.26479694021786754,31.772727272727273,1.0909090909090908
28080,960,86,28,D,1174.65907166963,315.0,66414369.0,0.26607563633053055,31.90909090909091,1.0909090909090908
28080,960,91,25,G,1567.9817439269973,218.0,42384802.0,0.2654370632567984,31.90909090909091,1.0909090909090908
28080,720,74,20,D,587.3295358348151,641.0,47442.0,0.26553130663371205,31.90909090909091,0.8181818181818182
28200,960,88,21,E,1318.5102276514797,255.00000000000003,8847292.0,0.26661411710219524,32.04545454545455,1.0909090909090908
28320,960,91,72,G,1567.9817439269973,217.00000000000003,419460366.0,0.26821146437996346,32.18181818181818,1.0909090909090908
28440,960,71,22,B,493.88330125612407,703.0,19492501.0,0.2688079723180803,32.31818181818182,1.0909090909090908
28680,960,74,20,D,587.3295358348151,611.0,770409.0,0.2715843100476745,32.59090909090909,1.0909090909090908
